,search_term,title,link,dates,categories,linked_docs
3630,rail_transport,Written Question No. 1482/90 by Mr Friedrich Merz to the Commission of the European Communities. Free travel within the European Community for persons accompanying the disabled,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E001482,,,
3631,rail_transport,Written Question No. 642/90 by Mr Florus Wijsenbeek to the Commission of the European Communities. Creation of the BTT cooperative,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E000642,,,
3632,rail_transport,Question No 122 by Mr FALCONER (H-864/90) to the Commission: Transport costs in the Community,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H000864,,,
3633,rail_transport,Question No 10 by Mr LALOR (H-405/90) to the Commission: Joint Committee on transport,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H000405,,,
3634,rail_transport,"Question No 8 by Mr DE ROSSA (H-666/90) to the Commission: North-South Rail Link, Ireland",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H000666,,,
3635,rail_transport,Question No 56 by Mr McCUBBIN (H-821/90) to the Commission: Returns demanded by governments on rail investment,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H000821,,,
3636,rail_transport,Question No 55 by Mr. C. JACKSON (H-765/90) to the Commission: EC aid for rail links,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H000765,,,
3637,rail_transport,Question No 19 by Mr LE CHEVALLIER (H-763/90) to the Council: The European high-speed train network,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H000763,,,
3638,rail_transport,Written Question No. 1249/89 by Mr Adrien Zeller to the Commission of the European Communities. Development of the European high speed train network,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91989E001249,,,
3639,rail_transport,Written Question No. 298/90 by Mr Proinsias De Rossa to the Council of the European Communities. Dublin-Belfast rail link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E000298,,,
3640,rail_transport,Question No 113 by Mr HOON (H-545/90) to the Commission: Terms of financial assistance for a rail link between the Channel Tunnel and London,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H000545,,,
3641,rail_transport,Question No 2 by Mr H. KÖHLER (H-47/90) to the Commission: European transport strategy in the light of the opening up of borders in Eastern Europe,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H000047,,,
3642,rail_transport,Question No 69 by Mr DE DONNEA (H-143/90) to the Commission: Development of the Northern European high-speed train network,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H000143,,,
3643,rail_transport,"Question No 61 by Mr RAFFARIN (H-32/90) to the Commission: Community funding of the "" TGV Atlantique "" high-speed train",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H000032,,,
3644,rail_transport,Question No 60 by Mr ZELLER (H-571/89) to the Commission: Expansion of the European high-speed-train network,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91989H000571,,,
3645,rail_transport,Question No 38 by Mrs FERRER (H-220/90) to the Commission: Plans to harmonize rail transport,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H000220,,,
3646,rail_transport,Question No 31 by Mr NICHOLSON (H-66/90) to the Commission: Rail service - Stranraer/London,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H000066,,,
3647,rail_transport,Question No 2 by Mr GARAIKOETXEA URRIZA (H-481/89) to the Council: The creation of a European high-speed rail network,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91989H000481,,,
3648,rail_transport,Question No 3 by Mr de DONNEA (H-522/89) to the Council: Community financing for high-speed trains in Belgium,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91989H000522,,,
3649,rail_transport,Question No 32 by Mr GARAIKOETXEA URRIZA (H-482/89) to the Commission: The creation of a European high-speed rail network,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91989H000482,,,
3650,rail_transport,Question No 105 by Mr STAMOULIS (H-432/89) to the Commission: Modernization of the rail network in Greece,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91989H000432,,,
3651,rail_transport,"Written Question No 1853/88 by Mr Marcel Remacle to the Commission: Transit traffic through Switzerland, Austria and Yugoslavia",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988E001853,,,
3652,rail_transport,Written Question No 111/88 by Mrs Raymonde Dury to the Commission: Customs checks on the Brussels - Basel line,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988E000111,,,
3653,rail_transport,"Written Question No 1069/88 by Mr Victor Abens, Mr Nicolas Estgen, Mrs Marcelle Lentz-Cornette, Mr Ernest Muehlen, Mr Joseph Wohlfart and Mrs Lydie Wurth-Polfer to the Commission: Discriminatory measures by the French customs authorities on the Luxembourg - Thionville railway section",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988E001069,,,
3654,rail_transport,Question No 34 by Mr LANGER (H-289/89) to the Commission: The EC and transit traffic through Austria,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91989H000289,,,
3655,rail_transport,Written Question No 1637/88 by Mr Pedro Argueelles Salaverria to the Commission: Rail accidents in Asturias,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988E001637,,,
3656,rail_transport,QUESTION NO H-116/89 BY MR CORNELISSEN TO THE COMMISSION: EUROPEAN TRAFFIC AND TRANSPORT PLAN,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91989H000116,,,
3657,rail_transport,Written Question No 734/88 by Mr Ib Christensen to the Commission: The Commission' s railway plans for North Jutland,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988E000734,,,
3658,rail_transport,Written Question No 800/88 by Mr Florus Wijsenbeek to the Commission: Situation of inland shipping,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988E000800,,,
3659,rail_transport,"Written Question No 1503/88 by Mr Luc Beyer de Ryke to the Commission: Rail link between Pau, Canfranc and Zaragoza, France-Spain: the Commission' s position",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988E001503,,,
3660,rail_transport,Written Question No 944/87 by Mr Geoffrey Hoon to the Commission: Imbalance in EEC assistance for rail and road projects in the United Kingdom,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E000944,,,
3661,rail_transport,Written Question No 653/88 by Mr Florus Wijsenbeek to the Commission: Inland-waterway container terminals in the northern Netherlands,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988E000653,,,
3662,rail_transport,Written Question No 2912/87 by Mr Andrew Pearce to the Commission: Female employment,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E002912,,,
3663,rail_transport,Written Question No 1104/88 by Mr Florus Wijsenbeek to the Commission: Transport of dangerous substances in the Federal Republic of Germany,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988E001104,,,
3664,rail_transport,Written Question No 646/88 by Mr Domènec Romera i Alcàzar to the Commission: Level crossings without barriers,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988E000646,,,
3665,rail_transport,Written Question No 448/88 by Mr José Alvarez de Eulate Penaranda to the Commission: Purchasing centre for railway rolling stock,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988E000448,,,
3666,rail_transport,Written Question No 2129/87 by Mr Hemmo Muntingh to the Commission: Ecology and development in the Amazon region,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E002129,,,
3667,rail_transport,Written Question No 51/88 by Mr Domènec Romera i Alcàzar to the Commission: Rising number of railway accidents,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988E000051,,,
3668,rail_transport,Written Question No. 2796/87 by Mr Florus Wijsenbeek to the Commission : Licence for combined road/rail carriage of goods between Italy and Germany by rolling road via third countries,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E002796,,,
3669,rail_transport,QUESTION NO 46 BY MR GARAIKOETXEA URRIZA (H-777/88) TO THE COMMISSION: PROGRAMME OF TRANSPORT INFRASTRUCTURES OF EUROPEAN INTEREST,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988H000777,,,
3670,rail_transport,Written Question No. 2623/87 by Mr Petrus Cornelissen to the Commission : Rail link between Heerlen and Aachen in the Rhine-Meuse Euregio,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E002623,,,
3671,rail_transport,Written Question No 643/88 by Mr Florus Wijsenbeek to the Council: High-speed train (HST),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988E000643,,,
3672,rail_transport,Written Question No 397/87 by Mr Richard Balfe to the Commission: Customs and/or immigration formalities for general passenger travel between the EEC,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E000397,,,
3673,rail_transport,Written Question No 400/87 by Mr Richard Balfe to the Commission: Customs and immigration checks for railway passengers travelling between the United Kingdom and the republic of Ireland,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E000400,,,
3674,rail_transport,Written Question No 399/87 by Mr Richard Balfe to the Commission: Changes in customs and/or immigration formalities,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E000399,,,
3675,rail_transport,Written Question No 657/87 by Mr Jaak Vandemeulebroucke to the Commission: Use of polychlorinated biphenyl (PCB) in locomotives and rolling stock in general,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E000657,,,
3676,rail_transport,Written Question No 401/87 by Mr Richard Balfe to the Commission: Frontier crossing points for railways,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E000401,,,
3677,rail_transport,QUESTION NO 82 BY MRS FERRER I CASALS (H-680/88) TO THE COMMISSION: THE INTRODUCTION OF THE EUROPEAN RAILWAY GAUGE IN SPAIN,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988H000680,,,
3678,rail_transport,QUESTION NO 40 BY MR EPHREMIDIS (H-529/88) TO THE COMMISSION: GREEK RAILWAYS,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988H000529,,,
3679,rail_transport,Written Question No 1784/87 by Mrs Barbara Castle to the Commission: Rail transport,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E001784,,,
3680,rail_transport,Written Question No. 1999/87 by Mr John Bird to the Commission : Railway development in the West Midlands,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E001999,,,
3681,rail_transport,Written Question No. 1988/87 by Mr José Lafuente Lopez to the Commission : Lack of left-luggage facilities for passengers in Spain,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E001988,,,
3682,rail_transport,Written Question No. 2100/87 by Mr Florus Wijsenbeek to the Commission : Transportation of live cattle to Austria and Italy,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E002100,,,
3683,rail_transport,Written Question No 973/87 by Mrs Marijke Van Hemeldonck to the Commission: Differences in price for drinks and meals on international trains,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E000973,,,
3684,rail_transport,"ORAL QUESTION DOCUMENT B 2-466/88 WITH DEBATE, BY MR FITZSIMONS, MR LALOR, MR ANDREWS, MR BARRETT, MR FITZGERALD, MR KILLILEA AND MRS LEMASS TO THE COUNCIL: TRANSPORTATION BY SEA OF DANGEROUS NUCLEAR MATERIALS AND THE FOURTH ENVIRONMENTAL ACTION PROGRAMME",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988O000015,,,
3685,rail_transport,Written Question No 1535/87 by Mr Horst Seefeld to the Commission: Facilities to provide easier boarding and alighting from trains for the disabled and persons confined to wheelchairs,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E001535,,,
3686,rail_transport,Written Question No 1545/87 by Mrs Anne-Marie Lizin to the Commission: High-speed trains,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E001545,,,
3687,rail_transport,Written Question No. 1990/87 by Mr José Alvarez de Eulate Penaranda to the Commission : A Europe-wide rail industry,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E001990,,,
3688,rail_transport,Written Question No. 1987/87 by Mr José Lafuente Lopez to the Commission : Large car-parks in the vicinity of railway stations,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E001987,,,
3689,rail_transport,QUESTION NO 47 BY MR BIRD (H-196/88) TO THE COMMISSION: FUTURE CHANNEL TUNNEL RAIL SERVICES,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988H000196,,,
3690,rail_transport,WRITTEN QUESTION NO 1578/87 BY MR HORST SEEFELD TO THE COMMISSION: COMBINED ROAD / RAIL TRAFFIC,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E001578,,,
3691,rail_transport,QUESTION NO 96 BY MR KOLOKOTRONIS (H-73/88) TO THE COMMISSION: DIFFICULTIES ASSOCIATED WITH TRANSPORT THROUGH SWITZERLAND AND AUSTRIA,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988H000073,,,
3692,rail_transport,WRITTEN QUESTION NO 1321/87 BY MRS MARIJKE VAN HEMELDONCK TO THE COMMISSION: PHONING FROM TRAINS,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E001321,,,
3693,rail_transport,WRITTEN QUESTION NO 1107/87 BY MR JOHN TOMLINSON TO THE COMMISSION: TRAVEL CONCESSIONS,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E001107,,,
3694,rail_transport,QUESTION NO 73 BY MR KOLOKOTRONIS (H-72/88) TO THE COMMISSION: AN UP-TO-DATE RAILWAY NETWORK IN ALL MEMBER STATES,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988H000072,,,
3695,rail_transport,QUESTION NO 17 BY MR KOLOKOTRONIS (H-74/88) TO THE COUNCIL: THE PRESIDENCY' S POLICY ON RAILWAYS,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91988H000074,,,
3696,rail_transport,"WRITTEN QUESTION NO 1092/87 BY MR ANTHONY SIMPSON TO THE COMMISSION: "" CUSTOMS "" CHECKS ON TRAINS BETWEEN STRASBOURG AND LUXEMBOURG",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E001092,,,
3697,rail_transport,QUESTION NO 51 BY MR HOON (H-969/87) TO THE COMMISSION: COMMISSION' S ACTION ON REDUCTIONS ON TRANSPORT TARIFFS FOR THE ELDERLY,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987H000969,,,
3698,rail_transport,"WRITTEN QUESTION NO 353/87 BY MR DIETER ROGALLA TO THE COMMISSION: STATISTICS: SPECIFICALLY, COMMUNITY TRANSPORT POLICY",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E000353,,,
3699,rail_transport,WRITTEN QUESTION NO 1012/87 BY MR JOACHIM DALSASS TO THE COMMISSION: CONSTRUCTION OF A RAIL TUNNEL UNDER THE BRENNER PASS - NEGOTIATIONS WITH AUSTRIA,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E001012,,,
3700,rail_transport,WRITTEN QUESTION NO 62/87 BY MR PETRUS CORNELISSEN AND MR HANS POETSCKI TO THE COMMISSION: DISCRIMINATION IN CROSS-BORDER PASSENGER TRAIN AND BUS TRAVEL,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E000062,,,
3701,rail_transport,WRITTEN QUESTION NO 548/87 BY MR FRANCOIS ROELANTS DU VIVIER TO THE COMMISSION: MODES OF TRANSPORT,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E000548,,,
3702,rail_transport,WRITTEN QUESTION NO 1139/87 BY MR FLORUS WIJSENBEEK TO THE COUNCIL: REPORT BY MR B. VISSER (DOC. 2-1763/84),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E001139,,,
3703,rail_transport,WRITTEN QUESTION NO 772/87 BY MRS JOHANNA MAIJ-WEGGEN TO THE COMMISSION: UNEQUAL TREATMENT FOR MEN AND WOMEN AS REGARDS EUROPEAN SENIOR CITIZENS' RAILCARDS,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E000772,,,
3704,rail_transport,WRITTEN QUESTION NO 381/87 BY MR WILLY KUIJPERS TO THE COMMISSION: ENVIRONMENTAL IMPACT ASSESSMENT AND LARGE-SCALE PROJECTS,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E000381,,,
3705,rail_transport,WRITTEN QUESTION NO 380/87 BY MR WILLY KUIJPERS TO THE COMMISSION: EUROPEAN AID FOR THE HIGH-SPEED RAILWAY THROUGH FLANDERS,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E000380,,,
3706,rail_transport,WRITTEN QUESTION NO 90/87 BY MR JOSE ALVAREZ DE EULATE PENARANDA TO THE COMMISSION: RAIL AND MOTORWAY NETWORKS IN SPAIN AND PORTUGAL,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91987E000090,,,
3707,rail_transport,WRITTEN QUESTION NO 3037/86 BY MR ALBERTO TRIDENTE TO THE COMMISSION: DERAILMENT OF TWO WAGONS CARRYING RADIOACTIVE MATERIAL AT CHIVASSO IN THE PROVINCE OF TURIN,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91986E003037,,,
3708,rail_transport,WRITTEN QUESTION NO 1765/86 BY MR ANDREW PEARCE TO THE COMMISSION: CUSTOMS FORMALITIES WHEN ENTERING AND LEAVING SPAIN,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91986E001765,,,
3709,rail_transport,WRITTEN QUESTION NO 2958/86 BY MR STEPHEN HUGHES TO THE COMMISSION: CONCESSIONARY FARES FOR PENSIONERS WITHIN THE COMMUNITY,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91986E002958,,,
